Key,Opponent,Value
Lulu,"('Corki bot', 'Nautilus')",0.5294500000000001
Lulu,"('Corki bot', 'Pyke')",0.390125
Lulu,"('Corki bot', 'Rakan')",0.4211500000000001
Lulu,"('Corki bot', 'Rell')",0.421425
Lulu,"('Corki bot', 'Thresh')",0.5264249999999999
Lulu,"('Ezreal', 'Braum')",0.5268999999999999
Lulu,"('Ezreal', 'Karma')",0.598625
Lulu,"('Ezreal', 'Leona')",0.5918749999999998
Lulu,"('Ezreal', 'Nami')",0.6046499999999999
Lulu,"('Ezreal', 'Nautilus')",0.5979749999999999
Lulu,"('Ezreal', 'Pyke')",0.6354000000000001
Lulu,"('Ezreal', 'Rakan')",0.577875
Lulu,"('Ezreal', 'Rell')",0.5679500000000001
Lulu,"('Ezreal', 'Thresh')",0.6722
Lulu,"('Jhin', 'Braum')",0.6130500000000001
Lulu,"('Jhin', 'Karma')",0.5711749999999999
Lulu,"('Jhin', 'Leona')",0.596875
Lulu,"('Jhin', 'Nami')",0.5164499999999999
Lulu,"('Jhin', 'Nautilus')",0.6353249999999998
Lulu,"('Jhin', 'Pyke')",0.6164499999999999
Lulu,"('Jhin', 'Rakan')",0.5804249999999999
Lulu,"('Jhin', 'Rell')",0.5549999999999998
Lulu,"('Jhin', 'Thresh')",0.6674999999999999
Lulu,"('Jinx', 'Braum')",0.5229249999999999
Lulu,"('Jinx', 'Karma')",0.4690249999999999
Lulu,"('Jinx', 'Leona')",0.3667749999999999
Lulu,"('Jinx', 'Nami')",0.51255
Lulu,"('Jinx', 'Nautilus')",0.6038749999999999
Lulu,"('Jinx', 'Pyke')",0.5040500000000001
Lulu,"('Jinx', 'Rakan')",0.5478000000000001
Lulu,"('Jinx', 'Rell')",0.43535
Lulu,"('Jinx', 'Thresh')",0.4608499999999999
Lulu,"(""Kai'Sa"", 'Braum')",0.57765
Lulu,"(""Kai'Sa"", 'Karma')",0.5804250000000001
Lulu,"(""Kai'Sa"", 'Leona')",0.5547249999999999
Lulu,"(""Kai'Sa"", 'Nami')",0.68845
Lulu,"(""Kai'Sa"", 'Nautilus')",0.648175
Lulu,"(""Kai'Sa"", 'Pyke')",0.6299499999999999
Lulu,"(""Kai'Sa"", 'Rakan')",0.5823499999999998
Lulu,"(""Kai'Sa"", 'Rell')",0.5077499999999999
Lulu,"(""Kai'Sa"", 'Thresh')",0.6187999999999999
Lulu,"(""Kog'Maw"", 'Braum')",0.5953249999999999
Lulu,"(""Kog'Maw"", 'Karma')",0.430625
Lulu,"(""Kog'Maw"", 'Leona')",0.518125
Lulu,"(""Kog'Maw"", 'Nami')",0.5784
Lulu,"(""Kog'Maw"", 'Nautilus')",0.5277250000000001
Lulu,"(""Kog'Maw"", 'Pyke')",0.3861499999999999
Lulu,"(""Kog'Maw"", 'Rakan')",0.5928249999999999
Lulu,"(""Kog'Maw"", 'Rell')",0.4369499999999999
Lulu,"(""Kog'Maw"", 'Thresh')",0.4767
Lulu,"('Xayah', 'Braum')",0.5656749999999999
Lulu,"('Xayah', 'Karma')",0.6466249999999999
Lulu,"('Xayah', 'Leona')",0.6677499999999997
Lulu,"('Xayah', 'Nami')",0.6828249999999999
Lulu,"('Xayah', 'Nautilus')",0.59395
Lulu,"('Xayah', 'Pyke')",0.4701249999999999
Lulu,"('Xayah', 'Rakan')",0.573375
Lulu,"('Xayah', 'Rell')",0.5527000000000001
Lulu,"('Xayah', 'Thresh')",0.5790749999999999
Nami,"('Aphelios', 'Braum')",0.7427250000000001
Nami,"('Aphelios', 'Karma')",0.7546750000000002
Nami,"('Aphelios', 'Leona')",0.808475
Nami,"('Aphelios', 'Lulu')",0.6373500000000001
Nami,"('Aphelios', 'Nautilus')",0.72735
Nami,"('Aphelios', 'Pyke')",0.6715500000000001
Nami,"('Aphelios', 'Rakan')",0.5322750000000002
Nami,"('Aphelios', 'Rell')",0.6524750000000001
Nami,"('Aphelios', 'Thresh')",0.6477
Nami,"('Ashe', 'Braum')",0.60025
Nami,"('Ashe', 'Karma')",0.5372
Nami,"('Ashe', 'Leona')",0.6530000000000001
Nami,"('Ashe', 'Lulu')",0.5621250000000001
Nami,"('Ashe', 'Nautilus')",0.6138750000000001
Nami,"('Ashe', 'Pyke')",0.6148250000000001
Nami,"('Ashe', 'Rakan')",0.5853
Nami,"('Ashe', 'Rell')",0.5770000000000001
Nami,"('Ashe', 'Thresh')",0.6452249999999999
Nami,"('Caitlyn', 'Braum')",0.5641750000000001
Nami,"('Caitlyn', 'Karma')",0.607875
Nami,"('Caitlyn', 'Leona')",0.6026750000000002
Nami,"('Caitlyn', 'Lulu')",0.6270500000000001
Nami,"('Caitlyn', 'Nautilus')",0.7235500000000001
Nami,"('Caitlyn', 'Pyke')",0.6255
Nami,"('Caitlyn', 'Rakan')",0.5072250000000001
Nami,"('Caitlyn', 'Rell')",0.6286750000000001
Nami,"('Caitlyn', 'Thresh')",0.55415
Nami,"('Corki bot', 'Braum')",0.400225
Nami,"('Corki bot', 'Karma')",0.550525
Nami,"('Corki bot', 'Leona')",0.452325
Nami,"('Corki bot', 'Lulu')",0.5287000000000001
Nami,"('Corki bot', 'Nautilus')",0.4898000000000001
Nami,"('Corki bot', 'Pyke')",0.3787000000000001
Nami,"('Corki bot', 'Rakan')",0.4165250000000001
Nami,"('Corki bot', 'Rell')",0.3922250000000001
Nami,"('Corki bot', 'Thresh')",0.503
Nami,"('Ezreal', 'Braum')",0.5891000000000001
Nami,"('Ezreal', 'Karma')",0.6467999999999999
Nami,"('Ezreal', 'Leona')",0.66735
